age,job,marital,education,default,housing,loan,contact,month,day,duration,poutcome
35,management,single,tertiary,no,yes,no,cellular,may,14,460,unknown
34,admin.,married,secondary,no,yes,no,telephone,may,14,604,other
33,services,married,secondary,no,yes,no,cellular,may,14,629,unknown
59,retired,married,tertiary,no,yes,no,cellular,may,14,647,unknown
36,technician,single,secondary,no,yes,no,cellular,may,15,676,unknown
34,services,single,secondary,no,yes,no,cellular,may,15,153,unknown
39,services,single,secondary,no,yes,no,cellular,may,15,667,other
42,services,married,secondary,no,yes,yes,cellular,may,15,670,failure
60,retired,divorced,secondary,no,yes,no,cellular,may,15,655,unknown
56,services,single,secondary,no,yes,no,cellular,may,15,311,failure
30,services,single,secondary,no,yes,no,cellular,may,15,760,unknown
26,services,married,secondary,no,yes,no,cellular,may,15,619,failure
35,blue-collar,married,primary,no,yes,no,cellular,may,15,1190,other
22,blue-collar,single,secondary,no,yes,no,cellular,may,15,859,unknown
26,blue-collar,single,secondary,no,yes,yes,cellular,may,15,899,unknown
28,admin.,single,secondary,no,yes,no,cellular,may,15,536,other
35,admin.,divorced,secondary,no,no,no,cellular,may,15,669,failure
35,housemaid,married,tertiary,no,yes,no,cellular,may,15,326,failure
55,technician,married,tertiary,no,yes,no,cellular,may,15,901,unknown
32,services,married,secondary,no,yes,no,cellular,may,15,744,unknown
28,management,single,secondary,no,yes,no,cellular,may,15,485,other
31,admin.,married,secondary,no,yes,no,cellular,may,15,552,failure
23,blue-collar,single,secondary,no,yes,no,cellular,may,15,416,unknown
26,technician,single,tertiary,no,yes,no,cellular,may,15,637,unknown
46,blue-collar,married,primary,no,yes,yes,cellular,may,15,523,other
34,blue-collar,married,secondary,no,yes,no,cellular,may,15,285,unknown
60,management,single,tertiary,no,no,no,cellular,may,15,730,unknown
28,student,single,tertiary,no,yes,no,cellular,may,15,536,unknown
29,services,married,secondary,no,yes,no,cellular,may,15,792,failure
39,entrepreneur,married,secondary,no,yes,no,cellular,may,15,576,failure
54,unemployed,married,secondary,no,yes,no,cellular,may,15,693,failure
34,technician,single,secondary,no,yes,yes,cellular,may,15,1015,unknown
27,services,single,secondary,no,yes,no,cellular,may,15,663,unknown
28,services,single,secondary,no,yes,no,cellular,may,15,437,other
39,entrepreneur,married,tertiary,yes,yes,no,cellular,may,15,562,unknown
60,retired,divorced,secondary,no,yes,no,cellular,may,15,585,unknown
26,student,single,secondary,no,yes,no,cellular,may,15,659,unknown
32,management,married,secondary,no,yes,yes,cellular,may,15,532,unknown
40,admin.,single,secondary,no,no,no,cellular,may,15,837,unknown
25,admin.,single,secondary,no,yes,no,cellular,may,15,832,failure
48,blue-collar,married,secondary,no,yes,no,cellular,may,15,830,failure
37,entrepreneur,single,secondary,no,yes,no,cellular,may,15,317,unknown
39,admin.,divorced,secondary,no,yes,no,cellular,may,15,611,unknown
40,admin.,married,secondary,no,yes,no,cellular,may,15,432,failure
31,management,single,tertiary,no,yes,no,cellular,may,15,858,unknown
42,admin.,divorced,secondary,no,yes,no,cellular,may,15,1012,unknown
51,blue-collar,married,primary,no,yes,no,cellular,may,15,611,unknown
28,management,single,tertiary,no,yes,no,cellular,may,15,885,other
32,management,married,tertiary,no,yes,no,cellular,may,15,1111,unknown
36,admin.,single,secondary,no,yes,no,cellular,may,15,1357,failure
36,blue-collar,married,secondary,no,yes,no,cellular,may,15,709,unknown
38,self-employed,single,tertiary,no,yes,no,cellular,may,15,406,other
36,services,single,secondary,no,yes,no,cellular,may,15,1002,unknown
40,blue-collar,married,primary,no,yes,no,cellular,may,15,880,unknown
37,blue-collar,married,primary,no,yes,no,cellular,may,15,655,failure
51,management,single,tertiary,no,yes,no,cellular,may,15,415,failure
34,services,divorced,secondary,no,yes,no,cellular,may,15,1871,unknown
56,blue-collar,married,primary,no,yes,no,telephone,may,15,462,unknown
35,blue-collar,married,secondary,no,yes,yes,cellular,may,15,1313,failure
34,technician,married,tertiary,no,yes,no,cellular,may,18,722,unknown
39,services,married,secondary,no,yes,no,cellular,may,18,1032,unknown
29,blue-collar,married,secondary,no,yes,no,cellular,may,18,536,failure
33,management,single,tertiary,no,yes,no,cellular,may,18,473,unknown
40,admin.,single,secondary,no,yes,no,cellular,may,18,906,failure
22,services,single,secondary,no,yes,no,cellular,may,18,347,unknown
32,technician,single,secondary,no,yes,no,cellular,may,18,442,failure
33,admin.,single,secondary,no,yes,no,cellular,may,18,827,unknown
29,blue-collar,married,secondary,no,yes,no,cellular,may,18,903,unknown
29,technician,single,secondary,no,yes,no,cellular,may,18,1340,unknown
24,blue-collar,single,secondary,no,yes,yes,cellular,may,18,487,unknown
31,blue-collar,single,secondary,no,yes,no,cellular,may,18,666,success
27,blue-collar,single,secondary,no,yes,yes,cellular,may,18,351,unknown
32,management,single,tertiary,no,yes,no,cellular,may,18,357,unknown
30,blue-collar,single,secondary,no,yes,no,cellular,may,18,420,unknown
27,services,single,secondary,no,yes,no,cellular,may,18,391,unknown
55,blue-collar,married,secondary,no,yes,no,cellular,may,18,565,unknown
28,admin.,single,secondary,no,yes,yes,cellular,may,18,431,unknown
29,technician,single,tertiary,no,yes,no,cellular,may,18,373,unknown
55,retired,divorced,tertiary,no,no,no,cellular,may,18,616,success
25,blue-collar,single,secondary,no,yes,no,cellular,may,18,504,unknown
36,housemaid,single,secondary,no,yes,no,cellular,may,18,1008,success
27,blue-collar,married,unknown,no,yes,no,cellular,may,18,525,unknown
25,services,single,secondary,no,yes,no,cellular,may,18,1063,unknown
32,blue-collar,single,primary,no,yes,no,cellular,may,18,178,unknown
33,admin.,single,tertiary,no,yes,no,cellular,may,18,525,unknown
38,entrepreneur,married,tertiary,no,yes,no,cellular,may,18,442,unknown
45,technician,divorced,secondary,no,yes,yes,cellular,may,18,618,failure
30,blue-collar,single,secondary,no,yes,no,cellular,may,18,727,unknown
32,blue-collar,married,primary,no,yes,yes,cellular,may,18,801,failure
26,blue-collar,single,primary,no,yes,no,cellular,may,18,827,unknown
25,blue-collar,single,primary,no,yes,yes,cellular,may,18,1027,unknown
33,blue-collar,married,secondary,no,yes,yes,cellular,may,18,732,failure
32,technician,single,tertiary,no,yes,no,cellular,may,18,542,unknown
34,blue-collar,married,primary,no,yes,no,cellular,may,18,1057,other
29,management,married,tertiary,no,yes,no,cellular,may,18,256,unknown
28,self-employed,married,secondary,no,yes,yes,cellular,may,18,638,unknown
38,technician,single,secondary,no,yes,no,cellular,may,18,1173,success
35,services,single,secondary,no,yes,no,cellular,may,18,1359,failure
28,admin.,single,secondary,no,yes,yes,cellular,may,18,390,unknown
29,unemployed,single,tertiary,no,yes,no,cellular,may,18,642,success
20,blue-collar,single,secondary,no,yes,no,cellular,may,18,639,unknown
45,admin.,divorced,secondary,no,yes,yes,cellular,may,22,582,success
37,management,married,tertiary,no,no,no,cellular,may,22,354,unknown
32,technician,single,tertiary,no,no,no,cellular,may,22,796,failure
59,admin.,married,secondary,no,no,no,cellular,may,22,186,unknown
37,services,married,secondary,no,yes,no,cellular,may,22,298,failure
59,management,married,tertiary,no,no,no,cellular,may,22,431,unknown
27,technician,divorced,secondary,no,yes,no,cellular,may,22,449,unknown
39,management,single,tertiary,no,yes,no,cellular,may,22,271,success
43,services,married,secondary,no,no,no,cellular,may,22,271,failure
39,technician,married,secondary,no,no,no,cellular,may,22,554,unknown
26,student,single,secondary,no,no,no,cellular,may,22,223,success
39,management,single,tertiary,no,no,no,cellular,may,22,182,unknown
43,management,divorced,unknown,no,no,no,cellular,may,22,460,success
27,student,single,tertiary,no,yes,no,cellular,may,22,198,success
32,services,single,secondary,no,no,no,cellular,may,22,148,unknown
29,management,single,tertiary,no,no,no,cellular,may,22,293,unknown
42,management,married,primary,no,yes,no,cellular,may,22,545,success
53,blue-collar,married,unknown,no,no,no,telephone,may,22,231,unknown
36,management,married,tertiary,no,no,no,cellular,may,22,970,other
27,management,single,tertiary,no,yes,no,cellular,may,22,685,other
43,admin.,single,secondary,no,yes,no,cellular,may,25,282,success
60,retired,divorced,tertiary,no,no,yes,cellular,may,25,464,failure
29,technician,single,secondary,no,no,no,cellular,may,25,124,unknown
26,blue-collar,single,tertiary,no,no,no,cellular,may,25,421,unknown
26,student,single,unknown,no,no,no,cellular,may,25,678,unknown
28,technician,single,tertiary,no,no,no,cellular,may,25,867,unknown
28,technician,single,tertiary,no,yes,no,cellular,may,25,269,failure
28,management,single,tertiary,no,no,no,cellular,may,25,915,unknown
40,technician,married,secondary,no,no,no,cellular,may,25,612,unknown
24,blue-collar,single,secondary,no,no,yes,cellular,may,25,288,success
56,retired,divorced,tertiary,no,no,no,cellular,may,25,1064,unknown
34,management,single,tertiary,no,no,no,cellular,may,25,213,unknown
28,admin.,single,secondary,no,yes,no,cellular,may,25,226,unknown
37,services,married,secondary,no,yes,yes,cellular,may,25,377,unknown
32,services,single,secondary,no,yes,no,cellular,may,25,158,unknown
43,technician,divorced,secondary,no,no,no,cellular,may,25,262,other
36,technician,married,tertiary,no,yes,yes,cellular,may,25,117,failure
35,technician,single,secondary,no,yes,no,cellular,may,25,214,other
29,technician,single,secondary,no,no,no,cellular,may,25,315,unknown
27,student,single,secondary,no,no,no,cellular,may,25,242,unknown
32,technician,single,tertiary,no,yes,no,cellular,may,25,414,failure
33,technician,single,tertiary,no,yes,yes,cellular,may,25,601,failure
24,student,single,secondary,no,no,no,cellular,may,26,133,success
58,technician,married,secondary,no,no,no,cellular,may,26,1078,other
43,management,married,tertiary,no,no,no,cellular,may,26,640,unknown
26,management,married,tertiary,no,no,no,cellular,may,26,482,unknown
31,technician,single,secondary,no,no,no,cellular,may,26,91,other
25,management,single,tertiary,no,no,no,cellular,may,26,176,unknown
58,retired,married,secondary,no,no,no,cellular,may,26,165,failure
48,management,divorced,tertiary,no,yes,no,cellular,may,26,208,other
60,retired,married,tertiary,no,no,no,telephone,may,26,1346,unknown
25,student,single,tertiary,no,no,no,cellular,may,26,390,unknown
26,student,single,secondary,no,no,no,cellular,may,26,445,unknown
25,student,single,secondary,no,no,no,cellular,may,26,226,unknown
26,student,single,tertiary,no,no,no,cellular,may,26,396,unknown
32,management,single,tertiary,no,no,no,cellular,may,26,208,success
25,admin.,married,tertiary,no,no,no,cellular,may,26,253,unknown
21,admin.,single,secondary,no,no,no,cellular,may,26,185,unknown
41,self-employed,single,tertiary,no,no,no,cellular,may,27,229,unknown
30,admin.,single,secondary,no,yes,no,cellular,may,27,189,unknown
47,admin.,divorced,secondary,no,no,no,cellular,may,27,439,success
37,admin.,married,secondary,no,no,no,cellular,may,27,242,success
34,admin.,married,secondary,no,yes,no,cellular,may,27,145,unknown
28,admin.,single,secondary,no,no,no,cellular,may,27,155,unknown
24,admin.,single,tertiary,no,yes,no,cellular,may,27,122,unknown
26,admin.,single,secondary,no,no,no,cellular,may,27,776,success
35,technician,married,secondary,no,no,no,cellular,may,27,329,other
54,retired,divorced,tertiary,no,no,no,cellular,may,27,367,unknown
44,management,married,tertiary,no,no,no,cellular,may,27,412,unknown
56,admin.,single,secondary,no,no,no,telephone,may,27,165,unknown
25,admin.,single,tertiary,no,yes,no,cellular,may,27,223,failure
25,student,single,unknown,no,no,no,cellular,may,27,311,unknown
50,management,married,tertiary,no,no,no,cellular,may,28,513,unknown
55,admin.,married,secondary,no,no,no,cellular,jun,1,324,success
57,management,married,tertiary,no,no,no,cellular,jun,1,295,unknown
48,management,married,tertiary,no,yes,yes,cellular,jun,1,264,unknown
25,unemployed,single,tertiary,no,no,no,cellular,jun,1,377,unknown
49,management,married,tertiary,no,yes,no,cellular,jun,1,205,success
25,technician,single,secondary,no,no,no,cellular,jun,1,287,unknown
38,housemaid,divorced,secondary,no,no,no,cellular,jun,1,263,unknown
45,blue-collar,married,secondary,no,no,no,cellular,jun,1,166,unknown
33,management,married,tertiary,no,no,no,cellular,jun,1,327,unknown
45,admin.,married,tertiary,no,no,no,cellular,jun,1,69,failure
26,management,single,secondary,no,no,no,cellular,jun,1,326,unknown
49,admin.,married,secondary,no,no,no,cellular,jun,1,1460,unknown
25,technician,single,secondary,no,no,no,cellular,jun,1,1048,unknown
53,technician,married,secondary,no,no,no,cellular,jun,1,781,unknown
43,management,married,tertiary,no,no,yes,cellular,jun,1,335,unknown
49,technician,married,secondary,no,no,yes,cellular,jun,1,412,unknown
54,management,married,tertiary,no,no,no,cellular,jun,1,177,unknown
47,technician,married,secondary,no,no,no,cellular,jun,1,251,success
34,blue-collar,married,secondary,no,no,no,cellular,jun,1,339,unknown
54,services,divorced,secondary,no,no,no,cellular,jun,1,174,success
43,management,divorced,tertiary,no,no,no,cellular,jun,1,114,other
23,services,single,secondary,no,no,no,cellular,jun,1,192,unknown
48,management,married,tertiary,no,no,no,cellular,jun,1,215,unknown
30,self-employed,single,tertiary,no,no,no,cellular,jun,1,235,unknown
38,unemployed,single,secondary,no,no,no,cellular,jun,1,1087,unknown
34,student,single,unknown,no,no,no,cellular,jun,1,253,unknown
52,admin.,single,secondary,no,yes,yes,cellular,jun,1,1144,unknown
27,management,single,tertiary,no,no,no,cellular,jun,1,220,other
40,blue-collar,married,secondary,no,no,no,cellular,jun,1,314,unknown
47,management,married,tertiary,no,no,no,cellular,jun,2,163,success
26,management,single,tertiary,no,no,no,cellular,jun,2,479,unknown
37,admin.,married,secondary,no,no,no,cellular,jun,2,395,unknown
34,management,married,tertiary,no,no,no,cellular,jun,2,350,unknown
26,admin.,single,tertiary,no,no,yes,cellular,jun,2,199,success
44,management,married,tertiary,no,no,no,cellular,jun,2,294,unknown
29,management,single,tertiary,no,yes,no,cellular,jun,2,690,unknown
40,unemployed,single,tertiary,no,no,no,cellular,jun,2,596,unknown
43,blue-collar,married,secondary,no,no,no,cellular,jun,2,169,unknown
52,technician,divorced,secondary,no,yes,no,cellular,jun,2,195,unknown
38,admin.,married,tertiary,no,no,no,cellular,jun,2,103,success
33,services,divorced,secondary,no,no,no,cellular,jun,2,417,unknown
50,technician,married,secondary,no,no,no,cellular,jun,2,160,unknown
53,admin.,married,secondary,no,no,no,telephone,jun,2,270,unknown
42,services,married,secondary,no,yes,no,cellular,jun,2,271,success
49,technician,married,tertiary,no,yes,no,cellular,jun,2,712,failure
27,technician,single,tertiary,no,no,no,cellular,jun,2,74,success
32,admin.,married,tertiary,no,no,no,cellular,jun,2,84,unknown
31,student,single,tertiary,no,no,no,cellular,jun,2,261,unknown
29,technician,single,secondary,no,no,no,cellular,jun,2,245,unknown
49,services,married,secondary,no,yes,no,cellular,jun,2,263,failure
46,blue-collar,married,secondary,no,yes,no,cellular,jun,2,310,other
57,blue-collar,married,primary,no,no,no,cellular,jun,2,482,unknown
28,technician,single,tertiary,no,no,no,cellular,jun,2,924,success
37,entrepreneur,married,tertiary,no,no,no,cellular,jun,2,253,unknown
38,blue-collar,married,secondary,no,no,no,cellular,jun,2,192,unknown
49,management,married,tertiary,no,no,no,cellular,jun,2,181,failure
35,technician,married,tertiary,no,no,no,cellular,jun,2,250,unknown
29,technician,married,secondary,no,yes,no,cellular,jun,2,163,failure
52,technician,married,secondary,no,no,no,cellular,jun,2,541,unknown
34,unemployed,married,secondary,no,no,no,cellular,jun,3,262,success
60,technician,married,secondary,no,no,no,telephone,jun,3,206,unknown
32,self-employed,married,secondary,no,no,no,cellular,jun,3,115,success
27,admin.,single,secondary,no,yes,yes,cellular,jun,3,592,unknown
55,entrepreneur,married,secondary,no,no,no,telephone,jun,3,437,unknown
29,management,single,tertiary,no,no,no,cellular,jun,3,313,unknown
42,blue-collar,married,secondary,no,no,no,cellular,jun,3,705,failure
33,management,divorced,tertiary,no,no,no,cellular,jun,3,198,unknown
